Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),-0.58648939,0.00001173,100000
Channel 1 (PXI1Slot5/1),-0.58648939,0.00001173,100000

Data
Channel 0 (PXI1Slot5/0),Channel 1 (PXI1Slot5/1)
2.01601100881817,-0.00394646287895739
2.01737538602902,-0.00531448435503989
2.01464663160732,-0.00121041992679238
2.0112356885802,-0.00121041992679238
2.01873976323986,-0.00736651656916365
2.01737538602902,-0.000526409188751131
2.0112356885802,-0.00121041992679238
2.01669319742359,-0.00463047361699864
2.01601100881817,-0.00257844140287489
2.01464663160732,-0.00189443066483364
2.01737538602902,0.000841612287331372
2.01532882021274,-0.00463047361699864
2.0139644430019,-0.000526409188751131
2.01532882021274,-0.0066825058311224
2.0139644430019,-0.00257844140287489
2.01328225439647,-0.000526409188751131
2.01805757463444,-0.00463047361699864
2.01328225439647,0.00220963376341388
2.01191787718562,-0.00599849509308115
2.01805757463444,-0.00394646287895739
2.01191787718562,-0.00599849509308115
2.01601100881817,-0.00463047361699864
2.01532882021274,0.000157601549290121
2.0139644430019,-0.00531448435503989
2.01737538602902,-0.00121041992679238
2.01191787718562,-0.00394646287895739
2.0139644430019,-0.00394646287895739
2.01601100881817,-0.00463047361699864
2.01260006579105,-0.00394646287895739
2.01532882021274,-0.00599849509308115
2.01737538602902,-0.00121041992679238
2.01328225439647,0.000841612287331372
2.01601100881817,-0.000526409188751131
2.01532882021274,-0.0066825058311224
2.01260006579105,0.00289364450145513
2.01328225439647,-0.00394646287895739
2.01942195184529,-0.000526409188751131
2.01260006579105,-0.00736651656916365
2.01328225439647,-0.00394646287895739
2.01328225439647,-0.00463047361699864
2.0112356885802,-0.00326245214091614
2.01055349997478,-0.00257844140287489
2.00918912276393,-0.0066825058311224
2.00918912276393,-0.00531448435503989
2.01191787718562,-0.00463047361699864
2.00714255694766,-0.0101025595213287
2.01669319742359,0.000157601549290121
2.01328225439647,-0.00599849509308115
2.01328225439647,0.00152562302537262
2.01601100881817,-0.00463047361699864
2.01669319742359,-0.00326245214091614
2.01464663160732,-0.00531448435503989
2.01532882021274,-0.00257844140287489
2.01328225439647,-0.00599849509308115
2.01532882021274,-0.00599849509308115
2.0139644430019,-0.00326245214091614
2.01873976323986,-0.00326245214091614
2.01055349997478,-0.00599849509308115
2.0139644430019,-0.000526409188751131
2.01737538602902,-0.00326245214091614
2.01260006579105,-0.000526409188751131
2.0112356885802,-0.00463047361699864
2.01532882021274,-0.00189443066483364
2.0139644430019,-0.00189443066483364
2.01601100881817,-0.00326245214091614
2.01464663160732,-0.00394646287895739
2.02146851766156,-0.00394646287895739
2.01737538602902,-0.00326245214091614
2.0139644430019,-0.0066825058311224
2.01464663160732,-0.00531448435503989
2.0139644430019,-0.00121041992679238
2.01532882021274,-0.00394646287895739
2.01873976323986,-0.0066825058311224
2.01191787718562,-0.00189443066483364
2.01873976323986,-0.00531448435503989
2.0112356885802,-0.00121041992679238
2.01805757463444,-0.00189443066483364
2.01601100881817,-0.00326245214091614
2.01669319742359,0.000841612287331372
2.01191787718562,-0.00326245214091614
2.0139644430019,-0.00736651656916365
2.01601100881817,-0.00531448435503989
2.01464663160732,-0.00394646287895739
2.01464663160732,0.00152562302537262
2.01191787718562,-0.000526409188751131
2.02010414045071,-0.000526409188751131
2.01601100881817,-0.00326245214091614
2.01601100881817,-0.00394646287895739
2.01532882021274,-0.00599849509308115
2.01669319742359,-0.00189443066483364
2.0139644430019,-0.00189443066483364
2.01328225439647,0.000841612287331372
2.0139644430019,-0.0066825058311224
2.01464663160732,-0.00121041992679238
2.01601100881817,-0.00394646287895739
2.01464663160732,-0.00121041992679238
2.01328225439647,-0.00873453804524615
2.01601100881817,-0.00121041992679238
2.0139644430019,-0.00736651656916365
2.02078632905614,-0.00599849509308115
2.01737538602902,-0.00599849509308115
2.01260006579105,-0.00394646287895739
2.01601100881817,-0.00189443066483364
2.01464663160732,-0.00394646287895739
2.01669319742359,-0.00463047361699864
2.02146851766156,0.000157601549290121
2.01805757463444,-0.00599849509308115
2.01805757463444,-0.00599849509308115
2.01464663160732,-0.00736651656916365
2.01737538602902,-0.00257844140287489
2.01737538602902,-0.00257844140287489
2.0139644430019,-0.00189443066483364
2.01737538602902,-0.00599849509308115
2.01737538602902,-0.00736651656916365
2.0139644430019,-0.00463047361699864
2.01669319742359,0.00152562302537262
2.01669319742359,-0.00257844140287489
2.01873976323986,-0.00599849509308115
2.01328225439647,-0.00463047361699864
2.01737538602902,0.000841612287331372
2.01532882021274,-0.00463047361699864
2.01737538602902,-0.0101025595213287
2.00987131136935,-0.00941854878328741
2.00987131136935,-0.00599849509308115
2.01260006579105,-0.00326245214091614
2.0139644430019,-0.00736651656916365
2.01873976323986,-0.00257844140287489
2.01328225439647,-0.00121041992679238
2.01328225439647,-0.00463047361699864
2.01737538602902,-0.00189443066483364
2.01191787718562,-0.0066825058311224
2.01464663160732,0.000841612287331372
2.01601100881817,-0.00189443066483364
2.01601100881817,-0.000526409188751131
2.01669319742359,-0.00463047361699864
2.01601100881817,-0.00531448435503989
2.01669319742359,-0.00121041992679238
2.01328225439647,-0.00189443066483364
2.01601100881817,-0.00121041992679238
2.01464663160732,-0.00736651656916365
2.0139644430019,-0.00531448435503989
2.0085069341585,0.00357765523949638
2.01260006579105,-0.00257844140287489
2.01737538602902,-0.000526409188751131
2.01328225439647,-0.00394646287895739
2.01737538602902,-0.0066825058311224
2.01532882021274,0.00289364450145513
2.0139644430019,-0.00531448435503989
2.0112356885802,-0.000526409188751131
2.01260006579105,-0.000526409188751131
2.0139644430019,-0.000526409188751131
2.01669319742359,-0.00326245214091614
2.0139644430019,-0.00463047361699864
2.01260006579105,0.00220963376341388
2.01464663160732,-0.00326245214091614
2.01805757463444,-0.00121041992679238
2.01260006579105,-0.00326245214091614
2.02146851766156,-0.00121041992679238
2.0112356885802,-0.00257844140287489
2.0139644430019,-0.00394646287895739
2.01805757463444,-0.000526409188751131
2.01464663160732,-0.00599849509308115
2.01532882021274,-0.00257844140287489
2.01873976323986,-0.00326245214091614
2.0139644430019,-0.00394646287895739
2.01532882021274,-0.00463047361699864
2.01191787718562,-0.00531448435503989
2.01601100881817,0.000841612287331372
2.0112356885802,-0.00189443066483364
2.01669319742359,0.000841612287331372
2.01328225439647,-0.00463047361699864
2.01601100881817,-0.00736651656916365
2.02078632905614,-0.000526409188751131
2.01532882021274,-0.00463047361699864
2.01328225439647,0.00220963376341388
2.01737538602902,-0.0066825058311224
2.0139644430019,-0.00189443066483364
2.01532882021274,0.00357765523949638
2.01532882021274,-0.00531448435503989
2.01532882021274,0.00152562302537262
2.01601100881817,-0.00257844140287489
2.0139644430019,-0.00257844140287489
2.01601100881817,-0.00599849509308115
2.01737538602902,0.00220963376341388
2.01669319742359,-0.00394646287895739
2.01260006579105,-0.00463047361699864
2.01532882021274,0.000841612287331372
2.00987131136935,-0.0066825058311224
2.01260006579105,0.00152562302537262
2.01532882021274,-0.00189443066483364
2.01601100881817,0.000841612287331372
2.01532882021274,-0.00394646287895739
2.01805757463444,-0.00257844140287489
2.0139644430019,-0.00599849509308115
2.01191787718562,-0.00326245214091614
2.01191787718562,-0.00394646287895739
2.0112356885802,-0.00257844140287489
2.0139644430019,-0.000526409188751131
2.01942195184529,-0.000526409188751131
2.01805757463444,-0.00121041992679238
2.01601100881817,-0.00257844140287489
2.0112356885802,-0.00394646287895739
2.01260006579105,-0.00599849509308115
2.01191787718562,-0.00599849509308115
2.01464663160732,0.00152562302537262
2.0139644430019,-0.00189443066483364
2.01532882021274,-0.00463047361699864
2.01942195184529,0.00152562302537262
2.01532882021274,-0.00394646287895739
2.01532882021274,-0.00189443066483364
2.01669319742359,-0.00394646287895739
2.01328225439647,-0.00257844140287489
2.01669319742359,-0.000526409188751131
2.01464663160732,-0.00463047361699864
2.01873976323986,0.000157601549290121
2.01260006579105,-0.00189443066483364
2.01191787718562,0.000841612287331372
2.01669319742359,-0.00189443066483364
2.01669319742359,-0.00121041992679238
2.01464663160732,0.000157601549290121
2.01260006579105,0.00220963376341388
2.0139644430019,-0.000526409188751131
2.01328225439647,-0.00326245214091614
2.01328225439647,-0.00394646287895739
2.01532882021274,0.000157601549290121
2.01328225439647,-0.00257844140287489
2.01532882021274,-0.00531448435503989
2.01873976323986,-0.00121041992679238
2.01260006579105,-0.00257844140287489
2.01873976323986,-0.00257844140287489
2.01055349997478,-0.00531448435503989
2.0139644430019,-0.00189443066483364
2.01669319742359,-0.00326245214091614
2.01737538602902,-0.00257844140287489
2.01328225439647,-0.00326245214091614
2.01669319742359,-0.00257844140287489
2.01532882021274,-0.0066825058311224
2.0139644430019,-0.00257844140287489
2.01328225439647,-0.00257844140287489
2.01464663160732,-0.00189443066483364
2.0112356885802,-0.00257844140287489
2.01532882021274,-0.00257844140287489
2.01328225439647,-0.00189443066483364
2.01464663160732,-0.000526409188751131
2.01191787718562,-0.00189443066483364
2.01191787718562,-0.00599849509308115
2.01669319742359,-0.00394646287895739
2.01328225439647,-0.00463047361699864
2.01873976323986,-0.00257844140287489
2.01737538602902,-0.00873453804524615
2.01942195184529,0.00494567671557888
2.01328225439647,-0.00326245214091614
2.01532882021274,0.000157601549290121
2.01260006579105,-0.00189443066483364
2.02146851766156,-0.000526409188751131
2.01464663160732,-0.00736651656916365
2.01532882021274,-0.00394646287895739
2.01601100881817,-0.00736651656916365
2.01942195184529,-0.000526409188751131
2.0112356885802,-0.00121041992679238
2.00987131136935,-0.00599849509308115
2.01191787718562,-0.00121041992679238
2.01737538602902,-0.00394646287895739
2.0112356885802,-0.00531448435503989
2.01328225439647,-0.00121041992679238
2.01737538602902,-0.00257844140287489
2.0139644430019,-0.00531448435503989
2.01328225439647,-0.00121041992679238
2.01737538602902,-0.00463047361699864
2.01669319742359,-0.00599849509308115
2.01669319742359,-0.00394646287895739
2.01669319742359,-0.00189443066483364
2.01601100881817,-0.00326245214091614
2.01737538602902,-0.00599849509308115
2.01669319742359,0.000157601549290121
2.0112356885802,-0.00394646287895739
2.01191787718562,-0.00394646287895739
2.01328225439647,-0.00326245214091614
2.01601100881817,-0.00394646287895739
2.01737538602902,0.00289364450145513
2.0139644430019,-0.00189443066483364
2.01942195184529,0.000841612287331372
2.0139644430019,-0.00394646287895739
2.01805757463444,-0.00121041992679238
2.01260006579105,-0.00257844140287489
2.01328225439647,-0.00394646287895739
2.01601100881817,-0.00736651656916365
2.01669319742359,-0.000526409188751131
2.01873976323986,-0.00873453804524615
2.01669319742359,-0.00121041992679238
2.01805757463444,-0.000526409188751131
2.01873976323986,-0.000526409188751131
2.01669319742359,-0.00941854878328741
2.01191787718562,-0.00463047361699864
2.01260006579105,0.000841612287331372
2.01737538602902,-0.00599849509308115
2.01328225439647,-0.00394646287895739
2.01737538602902,-0.00326245214091614
2.01464663160732,-0.00463047361699864
2.01737538602902,-0.000526409188751131
2.01601100881817,-0.00121041992679238
2.0139644430019,0.000841612287331372
2.01669319742359,-0.00189443066483364
2.01532882021274,-0.00189443066483364
2.01669319742359,-0.00599849509308115
2.0139644430019,-0.00189443066483364
2.01873976323986,-0.00463047361699864
2.01601100881817,-0.00189443066483364
2.01669319742359,-0.00463047361699864
2.01260006579105,-0.00189443066483364
2.0139644430019,-0.00121041992679238
2.0139644430019,-0.00394646287895739
2.01464663160732,-0.00599849509308115
2.01328225439647,-0.00463047361699864
2.0139644430019,-0.00531448435503989
2.01737538602902,-0.00121041992679238
2.01737538602902,-0.00257844140287489
2.01601100881817,-0.00189443066483364
2.01805757463444,-0.00189443066483364
2.01737538602902,-0.00326245214091614
2.01532882021274,-0.00463047361699864
2.01532882021274,-0.00121041992679238
2.01260006579105,-0.00394646287895739
2.01737538602902,-0.00394646287895739
2.01191787718562,-0.00257844140287489
2.01601100881817,-0.00189443066483364
2.01737538602902,-0.00599849509308115
2.01464663160732,-0.00257844140287489
2.01601100881817,-0.00531448435503989
2.01464663160732,-0.00257844140287489
2.01260006579105,-0.00463047361699864
2.01805757463444,-0.00326245214091614
2.01873976323986,-0.00736651656916365
2.02078632905614,-0.000526409188751131
2.01328225439647,-0.000526409188751131
2.01191787718562,-0.00257844140287489
2.01669319742359,-0.00394646287895739
2.01532882021274,-0.00189443066483364
2.01601100881817,-0.00257844140287489
2.01942195184529,-0.00257844140287489
2.01260006579105,-0.00463047361699864
2.01464663160732,-0.00326245214091614
2.01464663160732,-0.00599849509308115
2.01601100881817,-0.00326245214091614
2.01260006579105,-0.00326245214091614
2.0139644430019,-0.00394646287895739
2.01737538602902,0.000841612287331372
2.01464663160732,-0.00326245214091614
2.01464663160732,-0.000526409188751131
2.01328225439647,-0.00394646287895739
2.0139644430019,-0.00394646287895739
2.0112356885802,-0.00257844140287489
2.01737538602902,-0.00463047361699864
2.00987131136935,-0.00394646287895739
2.01191787718562,-0.00326245214091614
2.01260006579105,-0.00257844140287489
2.01328225439647,0.00289364450145513
2.01669319742359,-0.00326245214091614
2.02010414045071,0.000157601549290121
2.01942195184529,-0.000526409188751131
2.01601100881817,-0.00189443066483364
2.01805757463444,0.000157601549290121
2.0139644430019,-0.000526409188751131
2.0112356885802,-0.00257844140287489
2.01328225439647,0.000841612287331372
2.01737538602902,-0.0066825058311224
2.01328225439647,-0.00531448435503989
2.01532882021274,-0.00463047361699864
2.0139644430019,-0.00394646287895739
2.01873976323986,-0.00394646287895739
2.01669319742359,-0.00189443066483364
2.01942195184529,-0.00599849509308115
2.01464663160732,-0.00394646287895739
2.01737538602902,-0.00599849509308115
2.01737538602902,-0.00189443066483364
2.01464663160732,-0.00326245214091614
2.01669319742359,-0.000526409188751131
2.01464663160732,-0.00257844140287489
2.01737538602902,-0.00326245214091614
2.01805757463444,-0.00394646287895739
2.01328225439647,0.00289364450145513
2.01532882021274,-0.00599849509308115
2.01328225439647,-0.000526409188751131
2.01532882021274,-0.00121041992679238
2.01737538602902,-0.00257844140287489
2.01669319742359,-0.0066825058311224
2.0139644430019,-0.00531448435503989
2.01805757463444,-0.00463047361699864
2.01942195184529,-0.00189443066483364
2.0112356885802,-0.00326245214091614
2.0139644430019,-0.000526409188751131
2.01601100881817,-0.00394646287895739
2.01532882021274,-0.00257844140287489
2.01328225439647,-0.00463047361699864
2.01669319742359,-0.00599849509308115
2.01464663160732,-0.00531448435503989
2.01328225439647,-0.000526409188751131
2.0139644430019,-0.00121041992679238
2.01464663160732,0.000841612287331372
2.01328225439647,-0.000526409188751131
2.01191787718562,-0.00531448435503989
2.01532882021274,-0.00121041992679238
2.01532882021274,-0.00531448435503989
2.01532882021274,-0.00463047361699864
2.01191787718562,-0.00531448435503989
2.0139644430019,-0.00394646287895739
2.01464663160732,-0.00394646287895739
2.01328225439647,0.00289364450145513
2.01873976323986,0.00152562302537262
2.01669319742359,-0.00531448435503989
2.01328225439647,-0.00257844140287489
2.01464663160732,-0.00257844140287489
2.01873976323986,-0.00463047361699864
2.01464663160732,-0.00394646287895739
2.01737538602902,-0.00257844140287489
2.01669319742359,-0.00326245214091614
2.0139644430019,-0.00257844140287489
2.0139644430019,-0.00599849509308115
2.01669319742359,-0.00736651656916365
2.01464663160732,-0.00257844140287489
2.01601100881817,-0.00121041992679238
2.01464663160732,-0.00599849509308115
2.01805757463444,-0.00257844140287489
2.01532882021274,-0.00394646287895739
2.01464663160732,0.00357765523949638
2.01464663160732,-0.00463047361699864
2.0139644430019,-0.00257844140287489
2.01260006579105,-0.00326245214091614
2.0139644430019,-0.00326245214091614
2.0112356885802,-0.00531448435503989
2.0139644430019,-0.00189443066483364
2.01805757463444,0.00152562302537262
2.01805757463444,-0.00189443066483364
2.01464663160732,-0.00394646287895739
2.01328225439647,-0.000526409188751131
2.0112356885802,-0.00599849509308115
2.0139644430019,-0.00121041992679238
2.01669319742359,-0.00394646287895739
2.01805757463444,-0.000526409188751131
2.0139644430019,-0.00394646287895739
2.01669319742359,-0.00121041992679238
2.01532882021274,-0.00736651656916365
2.01532882021274,-0.00121041992679238
2.01464663160732,-0.0066825058311224
2.01464663160732,-0.00326245214091614
2.01055349997478,-0.00531448435503989
2.01601100881817,-0.00121041992679238
2.01055349997478,-0.00531448435503989
2.01601100881817,0.000157601549290121
2.01532882021274,-0.00531448435503989
2.01737538602902,-0.00257844140287489
2.01464663160732,0.000841612287331372
2.01464663160732,-0.00326245214091614
2.01601100881817,-0.00736651656916365
2.0139644430019,-0.00326245214091614
2.01532882021274,-0.00463047361699864
2.01805757463444,-0.00189443066483364
2.01260006579105,0.00152562302537262
2.01873976323986,-0.00189443066483364
2.01328225439647,-0.00463047361699864
2.01260006579105,-0.00463047361699864
2.01669319742359,-0.00463047361699864
2.01873976323986,0.00220963376341388
2.01532882021274,-0.00394646287895739
2.01464663160732,-0.000526409188751131
2.01737538602902,-0.00599849509308115
2.0112356885802,-0.000526409188751131
2.0139644430019,-0.00394646287895739
2.01601100881817,-0.00463047361699864
2.01328225439647,-0.00257844140287489
2.0139644430019,0.000157601549290121
2.01669319742359,-0.0080505273072049
2.0139644430019,-0.00463047361699864
2.01805757463444,-0.00531448435503989
2.02215070626698,-0.00189443066483364
2.01805757463444,-0.00463047361699864
2.01464663160732,-0.00531448435503989
2.01464663160732,-0.00326245214091614
2.02078632905614,-0.00189443066483364
2.01328225439647,-0.00257844140287489
2.01669319742359,-0.00257844140287489
2.01328225439647,-0.00394646287895739
2.01737538602902,-0.00257844140287489
2.01260006579105,0.000841612287331372
2.01532882021274,-0.000526409188751131
2.01191787718562,-0.00326245214091614
2.01328225439647,-0.00463047361699864
2.01601100881817,0.000841612287331372
2.01805757463444,-0.00189443066483364
2.01328225439647,0.000157601549290121
2.01669319742359,-0.00394646287895739
2.0139644430019,-0.00189443066483364
2.01669319742359,-0.00257844140287489
2.01669319742359,-0.00394646287895739
2.01260006579105,0.00289364450145513
2.01601100881817,-0.00394646287895739
2.01805757463444,-0.00463047361699864
2.01464663160732,-0.00257844140287489
2.01464663160732,0.000157601549290121
2.01737538602902,-0.00189443066483364
2.01260006579105,-0.00326245214091614
2.01260006579105,0.000157601549290121
2.01055349997478,-0.00189443066483364
2.0139644430019,-0.00326245214091614
2.01805757463444,-0.00257844140287489
2.0139644430019,-0.00189443066483364
2.01191787718562,-0.00326245214091614
2.0112356885802,-0.00463047361699864
2.01737538602902,-0.00257844140287489
2.01601100881817,0.000841612287331372
2.0112356885802,-0.00463047361699864
2.01260006579105,-0.00326245214091614
2.01532882021274,-0.00463047361699864
2.01873976323986,-0.00463047361699864
2.0112356885802,-0.00257844140287489
2.01055349997478,-0.00326245214091614
2.01601100881817,-0.000526409188751131
2.01191787718562,-0.00463047361699864
2.0139644430019,-0.00257844140287489
2.01532882021274,-0.00189443066483364
2.01669319742359,-0.00189443066483364
2.01532882021274,-0.00257844140287489
2.01669319742359,-0.00326245214091614
2.01260006579105,-0.00189443066483364
2.01532882021274,-0.000526409188751131
2.01328225439647,0.00289364450145513
2.01669319742359,-0.00736651656916365
2.01260006579105,-0.00599849509308115
2.01805757463444,-0.00121041992679238
2.01464663160732,-0.00463047361699864
2.01873976323986,-0.00531448435503989
2.0139644430019,-0.00189443066483364
2.01464663160732,-0.00121041992679238
2.01805757463444,-0.00257844140287489
2.01532882021274,-0.00394646287895739
2.01532882021274,0.000841612287331372
2.0112356885802,-0.00463047361699864
2.01464663160732,0.000841612287331372
2.01260006579105,-0.00326245214091614
2.01532882021274,-0.00257844140287489
2.01942195184529,-0.00463047361699864
2.0139644430019,0.00220963376341388
2.01260006579105,-0.00531448435503989
2.01942195184529,0.000157601549290121
2.01260006579105,-0.00531448435503989
2.01669319742359,-0.00394646287895739
2.01737538602902,0.000157601549290121
2.0139644430019,-0.00121041992679238
2.01260006579105,-0.00121041992679238
2.01737538602902,0.00152562302537262
2.01737538602902,-0.00257844140287489
2.01669319742359,-0.00189443066483364
2.01532882021274,-0.00121041992679238
2.01873976323986,-0.00394646287895739
2.01464663160732,-0.00326245214091614
2.01328225439647,0.00220963376341388
2.01328225439647,-0.00463047361699864
2.01328225439647,-0.00326245214091614
2.01532882021274,-0.00326245214091614
2.01805757463444,-0.00326245214091614
2.01942195184529,0.00289364450145513
2.01601100881817,-0.000526409188751131
2.01464663160732,0.00289364450145513
2.01532882021274,-0.00463047361699864
2.01191787718562,-0.00326245214091614
2.01260006579105,-0.00326245214091614
2.01328225439647,-0.00257844140287489
2.01601100881817,0.00152562302537262
2.01191787718562,0.000841612287331372
2.01328225439647,0.000841612287331372
2.01532882021274,-0.00394646287895739
2.01805757463444,-0.00121041992679238
2.01601100881817,-0.00463047361699864
2.01532882021274,-0.000526409188751131
2.01601100881817,-0.00326245214091614
2.01328225439647,-0.00189443066483364
2.00987131136935,-0.00257844140287489
2.01942195184529,-0.00326245214091614
2.01191787718562,-0.00326245214091614
2.01737538602902,0.000157601549290121
2.0112356885802,-0.00531448435503989
2.01191787718562,-0.00121041992679238
2.01328225439647,-0.00121041992679238
2.01328225439647,-0.0066825058311224
2.01260006579105,-0.00326245214091614
2.0139644430019,-0.00189443066483364
2.01464663160732,-0.00873453804524615
2.01669319742359,0.00426166597753763
2.0112356885802,-0.00326245214091614
2.01669319742359,0.000841612287331372
2.01464663160732,-0.00736651656916365
2.0085069341585,-0.00599849509308115
2.01328225439647,-0.0066825058311224
2.0112356885802,-0.00463047361699864
2.01601100881817,-0.00121041992679238
2.01669319742359,-0.00531448435503989
2.01260006579105,-0.00257844140287489
2.01737538602902,-0.00394646287895739
2.01191787718562,-0.00121041992679238
2.01464663160732,-0.00326245214091614
2.01601100881817,0.00220963376341388
2.01873976323986,-0.00121041992679238
2.01873976323986,-0.00463047361699864
2.01942195184529,-0.00189443066483364
2.01464663160732,-0.000526409188751131
2.01464663160732,-0.00257844140287489
2.0139644430019,-0.00394646287895739
2.01328225439647,0.00152562302537262
2.01328225439647,-0.00326245214091614
2.01328225439647,-0.000526409188751131
2.01942195184529,-0.00531448435503989
2.01601100881817,-0.00257844140287489
2.01328225439647,-0.00463047361699864
2.01532882021274,-0.0066825058311224
2.0112356885802,-0.00326245214091614
2.0139644430019,-0.00257844140287489
2.01669319742359,0.000841612287331372
2.01737538602902,-0.00394646287895739
2.01737538602902,-0.00326245214091614
2.01191787718562,-0.00531448435503989
2.01532882021274,0.000157601549290121
2.01601100881817,-0.00121041992679238
2.0112356885802,-0.000526409188751131
2.01669319742359,-0.00326245214091614
2.01601100881817,-0.00121041992679238
2.01601100881817,-0.00531448435503989
2.01532882021274,-0.00463047361699864
2.01464663160732,-0.00463047361699864
2.0139644430019,-0.00121041992679238
2.01669319742359,-0.00394646287895739
2.01532882021274,0.00152562302537262
2.01532882021274,-0.00531448435503989
2.01873976323986,-0.00189443066483364
2.0112356885802,-0.00257844140287489
2.01805757463444,-0.00189443066483364
2.01532882021274,-0.00394646287895739
2.01942195184529,-0.000526409188751131
2.0139644430019,-0.00394646287895739
2.01328225439647,-0.000526409188751131
2.01464663160732,-0.000526409188751131
2.01260006579105,-0.000526409188751131
2.0112356885802,-0.00121041992679238
2.01601100881817,-0.00257844140287489
2.01532882021274,-0.00531448435503989
2.0139644430019,-0.00326245214091614
2.01873976323986,-0.000526409188751131
2.0139644430019,-0.00873453804524615
2.0112356885802,-0.00463047361699864
2.0139644430019,0.000157601549290121
2.01532882021274,-0.00189443066483364
2.01464663160732,-0.00189443066483364
2.01601100881817,-0.00394646287895739
2.01191787718562,0.00152562302537262
2.0085069341585,-0.00531448435503989
2.01669319742359,0.000841612287331372
2.00987131136935,-0.00257844140287489
2.01601100881817,-0.00326245214091614
2.01328225439647,-0.00257844140287489
2.02010414045071,0.00289364450145513
2.0139644430019,-0.0066825058311224
2.01669319742359,-0.00121041992679238
2.0112356885802,-0.00463047361699864
2.0139644430019,-0.00257844140287489
2.0139644430019,-0.00394646287895739
2.01532882021274,-0.00326245214091614
2.01260006579105,-0.00121041992679238
2.01532882021274,-0.00121041992679238
2.0139644430019,-0.00326245214091614
2.01532882021274,-0.0066825058311224
2.01328225439647,-0.000526409188751131
2.01805757463444,-0.00121041992679238
2.01260006579105,-0.00189443066483364
2.01464663160732,-0.00394646287895739
2.01464663160732,-0.000526409188751131
2.01328225439647,-0.00257844140287489
2.00782474555308,-0.00531448435503989
2.02010414045071,0.00426166597753763
2.0139644430019,-0.00463047361699864
2.0139644430019,-0.00326245214091614
2.01191787718562,-0.00531448435503989
2.0139644430019,-0.00257844140287489
2.01328225439647,0.000841612287331372
2.01328225439647,-0.00326245214091614
2.01464663160732,-0.000526409188751131
2.01464663160732,-0.00257844140287489
2.0139644430019,-0.00257844140287489
2.01601100881817,-0.00121041992679238
2.01669319742359,0.00152562302537262
2.01873976323986,-0.00121041992679238
2.01669319742359,-0.00394646287895739
2.00918912276393,-0.00531448435503989
2.01328225439647,-0.00599849509308115
2.0139644430019,-0.00326245214091614
2.01328225439647,-0.00121041992679238
2.01601100881817,-0.00121041992679238
2.01191787718562,-0.00463047361699864
2.0139644430019,0.000841612287331372
2.01601100881817,-0.00189443066483364
2.01669319742359,-0.00463047361699864
2.02010414045071,-0.00189443066483364
2.0139644430019,-0.00257844140287489
2.01601100881817,-0.00257844140287489
2.0112356885802,-0.00463047361699864
2.01328225439647,-0.00189443066483364
2.01191787718562,-0.00121041992679238
2.0139644430019,-0.00121041992679238
2.01532882021274,-0.00463047361699864
2.01260006579105,-0.000526409188751131
2.01328225439647,0.00220963376341388
2.01601100881817,-0.00326245214091614
2.01532882021274,0.000841612287331372
2.0139644430019,-0.00394646287895739
2.01191787718562,-0.00463047361699864
2.02078632905614,-0.00257844140287489
2.01191787718562,-0.00463047361699864
2.01601100881817,-0.00121041992679238
2.0139644430019,-0.00326245214091614
2.01601100881817,-0.00326245214091614
2.0139644430019,-0.00463047361699864
2.01873976323986,-0.00189443066483364
2.01601100881817,-0.000526409188751131
2.01532882021274,-0.000526409188751131
2.01669319742359,0.00220963376341388
2.01464663160732,-0.00873453804524615
2.01464663160732,-0.00531448435503989
2.01532882021274,0.00494567671557888
2.01260006579105,-0.00326245214091614
2.01464663160732,-0.00326245214091614
2.01464663160732,-0.0080505273072049
2.01191787718562,-0.00599849509308115
2.0139644430019,-0.00257844140287489
2.01191787718562,-0.00326245214091614
2.01669319742359,-0.00257844140287489
2.00987131136935,-0.00121041992679238
2.01532882021274,-0.00394646287895739
2.01260006579105,-0.00394646287895739
2.01532882021274,-0.00189443066483364
2.01737538602902,-0.00189443066483364
2.01328225439647,-0.00736651656916365
2.01805757463444,0.00220963376341388
2.00918912276393,-0.00531448435503989
2.01328225439647,0.00220963376341388
2.01464663160732,-0.00531448435503989
2.02010414045071,-0.00599849509308115
2.01328225439647,-0.00189443066483364
2.02146851766156,-0.00326245214091614
2.01873976323986,-0.00463047361699864
2.01601100881817,-0.00189443066483364
2.01191787718562,-0.00326245214091614
2.0139644430019,-0.000526409188751131
2.00987131136935,-0.00941854878328741
2.00782474555308,-0.00326245214091614
2.00918912276393,-0.0107865702593699
2.01669319742359,0.00426166597753763
2.01328225439647,-0.000526409188751131
2.01669319742359,0.00152562302537262
2.0112356885802,-0.00189443066483364
2.01669319742359,-0.00394646287895739
2.01260006579105,-0.00463047361699864
2.02010414045071,-0.00121041992679238
2.01191787718562,-0.00326245214091614
2.01805757463444,-0.00394646287895739
2.0139644430019,-0.00189443066483364
2.01532882021274,-0.00189443066483364
2.01464663160732,-0.00326245214091614
2.01191787718562,-0.00257844140287489
2.0139644430019,-0.00736651656916365
2.01737538602902,-0.00326245214091614
2.01532882021274,-0.00257844140287489
2.01055349997478,0.00152562302537262
2.0139644430019,-0.00394646287895739
2.01532882021274,-0.00121041992679238
2.00987131136935,-0.00326245214091614
2.01532882021274,-0.00121041992679238
2.01055349997478,-0.00189443066483364
